0 0 0 1730.12 0 0 1730.12 1730.12 8000 0 5190.36 1730.12 1730.12 11460.2 13190.4 8000 0 1730.12 0 0 1730.12 9730.12 9730.12 1730.12 8000 5190.36 17730.1 11460.2 9730.12 11460.2 8000 0 1730.12 0 0 0 0 
0 0 1730.12 8000 0 3460.24 9730.12 0 0 5190.36 27460.2 11460.2 5190.36 13190.4 16000 3460.24 5190.36 8000 1730.12 0 0 3460.24 8000 1730.12 1730.12 8000 3460.24 8000 1730.12 9730.12 0 3460.24 8000 0 0 0 0 
0 0 0 0 1730.12 11460.2 9730.12 1730.12 0 3460.24 14920.5 19460.2 19460.2 8000 3460.24 19460.2 17730.1 3460.24 8000 1730.12 3460.24 8000 3460.24 8000 0 3460.24 9730.12 0 1730.12 9730.12 3460.24 9730.12 0 0 0 0 0 
0 0 0 0 3460.24 9730.12 9730.12 8000 5190.36 16650.6 21190.4 1730.12 8000 3460.24 0 1730.12 9730.12 8000 1730.12 13190.4 9730.12 3460.24 9730.12 1730.12 3460.24 9730.12 8000 0 1730.12 13190.4 9730.12 8000 1730.12 0 0 0 0 
0 0 0 1730.12 11460.2 0 1730.12 3460.24 21190.4 29190.4 24000 1730.12 3460.24 19460.2 1730.12 1730.12 1730.12 0 3460.24 19460.2 13190.4 13190.4 13190.4 11460.2 9730.12 1730.12 1730.12 1730.12 3460.24 16000 1730.12 3460.24 8000 0 0 0 0 
0 0 0 3460.24 17730.1 3460.24 8000 0 3460.24 0 1730.12 9730.12 3460.24 17730.1 11460.2 9730.12 9730.12 1730.12 5190.36 13190.4 19460.2 19460.2 17730.1 11460.2 9730.12 11460.2 11460.2 8000 0 1730.12 13190.4 11460.2 0 0 0 0 0 
0 0 0 1730.12 9730.12 8000 0 5190.36 16000 0 1730.12 8000 0 1730.12 9730.12 5190.36 9730.12 11460.2 17730.1 9730.12 0 0 1730.12 9730.12 1730.12 14920.5 11460.2 0 0 3460.24 19460.2 16000 1730.12 0 0 0 0 
0 0 0 0 0 3460.24 3460.24 9730.12 3460.24 1730.12 0 0 1730.12 1730.12 11460.2 16000 0 0 1730.12 9730.12 3460.24 0 1730.12 8000 6920.49 27460.2 16000 1730.12 1730.12 0 1730.12 1730.12 8000 0 0 0 0 
0 0 0 0 3460.24 17730.1 9730.12 13190.4 21190.4 8000 0 1730.12 8000 0 3460.24 0 0 3460.24 1730.12 11460.2 17730.1 0 0 1730.12 9730.12 3460.24 3460.24 9730.12 8000 1730.12 8000 0 0 0 0 0 0 
0 0 0 0 0 0 1730.12 11460.2 19460.2 1730.12 0 1730.12 0 3460.24 16000 1730.12 5190.36 17730.1 0 1730.12 8000 0 1730.12 1730.12 11460.2 19460.2 8000 3460.24 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 3460.24 17730.1 9730.12 5190.36 8000 1730.12 0 3460.24 9730.12 9730.12 8000 0 0 3460.24 1730.12 9730.12 1730.12 3460.24 8000 3460.24 16000 0 1730.12 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1730.12 11460.2 17730.1 1730.12 8000 1730.12 9730.12 1730.12 0 1730.12 3460.24 3460.24 16000 3460.24 9730.12 11460.2 8000 0 0 0 1730.12 8000 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1730.12 8000 0 0 1730.12 9730.12 8000 1730.12 11460.2 16000 0 1730.12 9730.12 1730.12 9730.12 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1730.12 8000 1730.12 8000 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
